,Unnamed: 0,bed,bath,acre_lot,zip_code,house_size,prev_sold_date,price,prev_sold_year,zip_code_str,latitude,longitude,county
118,364,3.0,2.0,1.06,18337.0,3872.0,2016-12-06,389900.0,2016,018337,41.32911,-74.871787,12
119,365,2.0,1.0,1.13,18337.0,2399.0,2021-07-19,249900.0,2021,018337,41.32911,-74.871787,12
120,392,3.0,1.0,0.81,18337.0,2640.0,2017-11-08,249000.0,2017,018337,41.32911,-74.871787,12
121,401,3.0,2.0,1.11,18337.0,2790.0,2021-06-16,454500.0,2021,018337,41.32911,-74.871787,12
122,403,4.0,3.0,1.01,18337.0,2700.0,2019-08-26,364900.0,2019,018337,41.32911,-74.871787,12
123,415,3.0,2.0,1.36,18337.0,2523.0,2017-11-29,335000.0,2017,018337,41.32911,-74.871787,12
124,462,4.0,3.0,0.86,18337.0,2048.0,2021-02-23,325000.0,2021,018337,41.32911,-74.871787,12
125,463,3.0,3.0,0.71,18337.0,2250.0,2016-10-04,265000.0,2016,018337,41.32911,-74.871787,12
126,464,4.0,3.0,2.23,18337.0,3482.0,2021-06-02,450000.0,2021,018337,41.32911,-74.871787,12
127,478,3.0,3.0,4.59,18337.0,3482.0,2020-10-20,499900.0,2020,018337,41.32911,-74.871787,12
128,492,1.0,1.0,0.19,18337.0,1216.0,2021-08-06,329500.0,2021,018337,41.32911,-74.871787,12
129,522,3.0,2.0,1.35,18337.0,1686.0,2019-03-14,279000.0,2019,018337,41.32911,-74.871787,12
130,545,2.0,1.0,1.1,18337.0,944.0,2017-03-27,189900.0,2017,018337,41.32911,-74.871787,12
131,547,3.0,3.0,0.38,18337.0,2070.0,2018-06-05,349900.0,2018,018337,41.32911,-74.871787,12
132,620,4.0,3.0,0.66,18337.0,2912.0,2020-09-21,326000.0,2020,018337,41.32911,-74.871787,12
133,1214,3.0,3.0,0.32,18337.0,2378.0,2019-04-23,275000.0,2019,018337,41.32911,-74.871787,12
134,1225,3.0,2.0,0.33,18337.0,1312.0,2019-06-20,274000.0,2019,018337,41.32911,-74.871787,12
135,1291,3.0,2.0,1.04,18337.0,1719.0,2019-05-08,285000.0,2019,018337,41.32911,-74.871787,12
136,8961,4.0,2.0,0.29,18337.0,2888.0,2021-11-24,505000.0,2021,018337,41.32911,-74.871787,12
137,8962,3.0,2.0,0.38,18337.0,1800.0,2021-03-01,394900.0,2021,018337,41.32911,-74.871787,12
138,9169,3.0,2.0,8.8,18337.0,1152.0,2019-12-23,110000.0,2019,018337,41.32911,-74.871787,12
