,status,bed,bath,acre_lot,city,state,zip_code,house_size,prev_sold_date,price,prev_sold_year
34816,for_sale,2.0,2.0,,Spencer,Massachusetts,1562.0,1050.0,2003-09-30,199000.0,2003.0
34817,for_sale,4.0,3.0,2.41,Sutton,Massachusetts,1590.0,3480.0,2001-04-27,749000.0,2001.0
34818,for_sale,6.0,5.0,0.12,Worcester,Massachusetts,1603.0,3432.0,,645000.0,
34819,for_sale,2.0,2.0,,Gardner,Massachusetts,1440.0,1024.0,2000-02-15,175000.0,2000.0
34820,for_sale,3.0,2.0,0.54,Worcester,Massachusetts,1607.0,1536.0,2006-12-14,650000.0,2006.0
34821,for_sale,9.0,4.0,0.11,Worcester,Massachusetts,1604.0,4650.0,,539900.0,
34822,for_sale,3.0,4.0,0.92,Holden,Massachusetts,1520.0,2248.0,,649900.0,
34823,for_sale,6.0,2.0,0.16,Worcester,Massachusetts,1603.0,3041.0,,494500.0,
34824,for_sale,9.0,3.0,0.09,Worcester,Massachusetts,1604.0,5060.0,,679900.0,
34825,for_sale,4.0,1.0,0.12,Worcester,Massachusetts,1607.0,1248.0,2003-02-14,249900.0,2003.0
34826,for_sale,3.0,2.0,0.79,Sutton,Massachusetts,1590.0,2228.0,,527000.0,
34827,for_sale,,,0.23,Worcester,Massachusetts,1602.0,,,30000.0,
34829,for_sale,3.0,3.0,,Worcester,Massachusetts,1606.0,1634.0,2006-08-21,349900.0,2006.0
34830,for_sale,2.0,2.0,,West Boylston,Massachusetts,1583.0,1410.0,,425000.0,
34831,for_sale,3.0,2.0,0.27,West Boylston,Massachusetts,1583.0,1012.0,,369000.0,
34832,for_sale,3.0,2.0,1.12,Templeton,Massachusetts,1468.0,1429.0,,515000.0,
34833,for_sale,4.0,2.0,0.46,Worcester,Massachusetts,1607.0,1655.0,,325000.0,
34835,for_sale,7.0,3.0,0.37,Worcester,Massachusetts,1605.0,2320.0,1999-11-01,640000.0,1999.0
34836,for_sale,3.0,2.0,0.15,Worcester,Massachusetts,1604.0,1745.0,2009-11-04,389900.0,2009.0
34837,for_sale,3.0,3.0,0.05,Worcester,Massachusetts,1604.0,1824.0,2007-07-10,449900.0,2007.0
34838,for_sale,3.0,4.0,,Sutton,Massachusetts,1590.0,2956.0,2020-08-10,849900.0,2020.0
34840,for_sale,3.0,1.0,,Millbury,Massachusetts,1527.0,1040.0,1987-12-14,284900.0,1987.0
34841,for_sale,2.0,3.0,,Leicester,Massachusetts,1524.0,1368.0,,415000.0,
34842,for_sale,1.0,1.0,0.23,Spencer,Massachusetts,1592.0,800.0,,475000.0,
34843,for_sale,3.0,3.0,0.16,Worcester,Massachusetts,1606.0,1966.0,,550000.0,
34844,for_sale,9.0,3.0,0.15,Worcester,Massachusetts,1610.0,4568.0,,510000.0,
34845,for_sale,4.0,2.0,0.12,Gardner,Massachusetts,1440.0,1876.0,,115000.0,
34846,for_sale,1.0,1.0,0.76,Worcester,Massachusetts,1605.0,456.0,,149000.0,
34847,for_sale,3.0,1.0,0.53,Grafton,Massachusetts,1560.0,800.0,2019-04-18,169900.0,2019.0
34848,for_sale,3.0,2.0,1.19,Templeton,Massachusetts,1468.0,1940.0,2010-10-06,379000.0,2010.0
34849,for_sale,4.0,2.0,0.18,Gardner,Massachusetts,1440.0,1543.0,,239900.0,
34850,for_sale,3.0,1.0,0.18,Auburn,Massachusetts,1501.0,840.0,1999-08-24,209900.0,1999.0
34851,for_sale,2.0,1.0,0.09,Gardner,Massachusetts,1440.0,663.0,1995-08-10,99000.0,1995.0
34853,for_sale,3.0,1.0,0.29,Auburn,Massachusetts,1501.0,975.0,,250000.0,
34854,for_sale,3.0,1.0,0.53,Holden,Massachusetts,1520.0,1198.0,1996-10-24,359900.0,1996.0
